Time (UTCG),Lat (deg),Lon (deg),Alt (km),Lat Rate (deg/sec),Lon Rate (deg/sec),Alt Rate (km/sec)
38:00.0,-42.043,-150.318,588.412293,-0.062116,-0.011861,0.023041
39:00.0,-45.768,-151.059,589.799958,-0.062031,-0.012879,0.023148
40:00.0,-49.487,-151.87,591.182215,-0.061936,-0.014203,0.022861
41:00.0,-53.2,-152.772,592.535563,-0.061828,-0.015959,0.022186
42:00.0,-56.906,-153.797,593.837034,-0.0617,-0.018346,0.021135
43:00.0,-60.603,-154.993,595.064575,-0.061541,-0.021698,0.019725
44:00.0,-64.29,-156.432,596.197421,-0.061333,-0.026592,0.017983
45:00.0,-67.961,-158.236,597.216434,-0.061037,-0.034121,0.015936
46:00.0,-71.611,-160.622,598.104423,-0.060576,-0.046519,0.013622
47:00.0,-75.224,-164.014,598.846425,-0.059765,-0.06893,0.011077
48:00.0,-78.766,-169.353,599.429952,-0.058094,-0.115122,0.008346
49:00.0,-82.145,-179.128,599.845186,-0.053773,-0.229557,0.005475
50:00.0,-85.018,158.835,600.08515,-0.038602,-0.562275,0.002512
51:00.0,-86.058,111.051,600.145811,0.009555,-0.894582,-0.000493
52:00.0,-84.181,71.612,600.026151,0.045999,-0.413646,-0.00349
53:00.0,-81.068,55.112,599.728178,0.055728,-0.1788,-0.006428
54:00.0,-77.617,47.257,599.256902,0.058798,-0.095748,-0.009259
55:00.0,-74.046,42.718,598.620244,0.06009,-0.059933,-0.011933
56:00.0,-70.418,39.724,597.828915,0.060753,-0.041698,-0.014407
57:00.0,-66.76,37.562,596.89624,0.061147,-0.031262,-0.016638
58:00.0,-63.083,35.895,595.837942,0.061409,-0.024767,-0.018589
59:00.0,-59.393,34.547,594.67188,0.061598,-0.020465,-0.020225
00:00.0,-55.692,33.413,593.417762,0.061745,-0.017478,-0.02152
01:00.0,-51.984,32.433,592.096815,0.061865,-0.015326,-0.02245
02:00.0,-48.269,31.563,590.731432,0.061969,-0.013729,-0.022999
03:00.0,-44.548,30.778,589.344801,0.06206,-0.012517,-0.023157
04:00.0,-40.822,30.056,587.960508,0.062141,-0.011579,-0.022921
05:00.0,-37.091,29.384,586.602141,0.062215,-0.010844,-0.022294
06:00.0,-33.356,28.752,585.292887,0.062282,-0.010262,-0.021286
07:00.0,-29.617,28.15,584.05513,0.062343,-0.009799,-0.019914
08:00.0,-25.875,27.574,582.910067,0.062397,-0.009429,-0.0182
09:00.0,-22.13,27.017,581.877336,0.062444,-0.009135,-0.016175
10:00.0,-18.382,26.476,580.974674,0.062485,-0.008903,-0.013871
11:00.0,-14.632,25.948,580.2176,0.062518,-0.008726,-0.011329
12:00.0,-10.88,25.428,579.619146,0.062544,-0.008594,-0.008591
13:00.0,-7.127,24.916,579.189622,0.062563,-0.008505,-0.005706
14:00.0,-3.373,24.407,578.936432,0.062574,-0.008453,-0.002722
15:00.0,0.382,23.9,578.863943,0.062577,-0.008439,0.000309
16:00.0,4.137,23.394,578.973405,0.062572,-0.008461,0.003334
17:00.0,7.891,22.884,579.26293,0.06256,-0.00852,0.006302
18:00.0,11.644,22.371,579.727525,0.06254,-0.008617,0.009162
19:00.0,15.395,21.849,580.359182,0.062512,-0.008758,0.011863
20:00.0,19.145,21.319,581.147021,0.062477,-0.008946,0.01436
21:00.0,22.892,20.775,582.077485,0.062435,-0.009189,0.016611
22:00.0,26.637,20.215,583.134577,0.062386,-0.009497,0.018575
23:00.0,30.378,19.634,584.300149,0.062331,-0.009885,0.020221
24:00.0,34.116,19.026,585.554216,0.062269,-0.01037,0.021521
25:00.0,37.851,18.387,586.87531,0.062201,-0.01098,0.022453
26:00.0,41.58,17.706,588.24085,0.062126,-0.011752,0.023001
27:00.0,45.306,16.972,589.627536,0.062042,-0.012738,0.023157
28:00.0,49.025,16.171,591.011748,0.061949,-0.014018,0.022918
29:00.0,52.739,15.282,592.369947,0.061843,-0.015711,0.022291
30:00.0,56.446,14.274,593.679078,0.061717,-0.018006,0.021285
31:00.0,60.145,13.103,594.916954,0.061563,-0.021213,0.019919
32:00.0,63.833,11.7,596.062629,0.061363,-0.025871,0.018216
33:00.0,67.507,9.95,597.096748,0.061081,-0.032984,0.016206
34:00.0,71.159,7.653,598.00186,0.060647,-0.044586,0.013922
35:00.0,74.778,4.422,598.762714,0.059897,-0.065281,0.011404
36:00.0,78.332,-0.59,599.3665,0.058385,-0.107135,0.008694
37:00.0,81.741,-9.564,599.803061,0.054603,-0.208206,0.005838
38:00.0,84.718,-29.273,600.065059,0.041816,-0.500879,0.002883
39:00.0,86.102,-74.261,600.148092,-0.002341,-0.914971,-0.000119
40:00.0,84.515,-117.185,600.050765,-0.043594,-0.464826,-0.00312
41:00.0,81.48,-135.558,599.774712,-0.055074,-0.195978,-0.006069
42:00.0,78.054,-144.069,599.324574,-0.058555,-0.10246,-0.008915
43:00.0,74.493,-148.888,598.707915,-0.059975,-0.063107,-0.011611
44:00.0,70.871,-152.023,597.935111,-0.06069,-0.043421,-0.014113
45:00.0,67.216,-154.265,597.019172,-0.061108,-0.032293,-0.016376
46:00.0,63.54,-155.982,595.975536,-0.061381,-0.025429,-0.018363
47:00.0,59.851,-157.363,594.821813,-0.061577,-0.020915,-0.02004
48:00.0,56.152,-158.519,593.577498,-0.061728,-0.017796,-0.021378
49:00.0,52.445,-159.516,592.263648,-0.061852,-0.015558,-0.022355
50:00.0,48.73,-160.398,590.902534,-0.061957,-0.013903,-0.022952
51:00.0,45.01,-161.193,589.517262,-0.062049,-0.01265,-0.023159
52:00.0,41.285,-161.921,588.131393,-0.062132,-0.011683,-0.022971
53:00.0,37.554,-162.599,586.768536,-0.062207,-0.010926,-0.022392
54:00.0,33.82,-163.236,585.451949,-0.062274,-0.010328,-0.021431
55:00.0,30.082,-163.841,584.204138,-0.062336,-0.009851,-0.020103
56:00.0,26.34,-164.42,583.046467,-0.06239,-0.00947,-0.018431
57:00.0,22.595,-164.979,581.998788,-0.062439,-0.009168,-0.016442
58:00.0,18.847,-165.521,581.07909,-0.06248,-0.008929,-0.014171
59:00.0,15.097,-166.051,580.303184,-0.062514,-0.008745,-0.011656
00:00.0,11.346,-166.572,579.684425,-0.062541,-0.008608,-0.00894
01:00.0,7.593,-167.085,579.233471,-0.062561,-0.008514,-0.00607
02:00.0,3.839,-167.594,578.958095,-0.062573,-0.008458,-0.003096
03:00.0,0.084,-168.101,578.863046,-0.062577,-0.008439,-0.000068
04:00.0,-3.671,-168.607,578.949963,-0.062573,-0.008456,0.002961
05:00.0,-7.425,-169.116,579.217347,-0.062562,-0.00851,0.005939
06:00.0,-11.178,-169.629,579.660588,-0.062543,-0.008603,0.008814
07:00.0,-14.93,-170.149,580.272044,-0.062516,-0.008738,0.011538
08:00.0,-18.68,-170.679,581.041183,-0.062482,-0.00892,0.014063
09:00.0,-22.427,-171.221,581.954766,-0.062441,-0.009156,0.016346
10:00.0,-26.172,-171.779,582.997087,-0.062393,-0.009455,0.018348
11:00.0,-29.914,-172.357,584.150247,-0.062338,-0.009832,0.020035
12:00.0,-33.653,-172.96,585.394471,-0.062277,-0.010304,0.021379
13:00.0,-37.387,-173.596,586.708453,-0.06221,-0.010897,0.022358
14:00.0,-41.118,-174.271,588.069733,-0.062135,-0.011645,0.022954
15:00.0,-44.843,-174.997,589.455075,-0.062053,-0.012602,0.023159
16:00.0,-48.564,-175.789,590.840879,-0.061961,-0.01384,0.022969
17:00.0,-52.279,-176.666,592.203574,-0.061857,-0.015473,0.02239
18:00.0,-55.986,-177.657,593.520022,-0.061734,-0.01768,0.02143
19:00.0,-59.686,-178.805,594.76791,-0.061585,-0.02075,0.020107
20:00.0,-63.376,179.826,595.926117,-0.061391,-0.025186,0.018445
21:00.0,-67.052,178.128,596.975071,-0.061122,-0.031914,0.016471
22:00.0,-70.708,175.915,597.897072,-0.060713,-0.042786,0.014219
23:00.0,-74.332,172.831,598.676579,-0.060017,-0.061932,0.011728
24:00.0,-77.897,168.117,599.300468,-0.058646,-0.099959,0.009039
25:00.0,-81.332,159.851,599.758242,-0.05532,-0.189525,0.006199
26:00.0,-84.396,142.183,600.042207,-0.044511,-0.445642,0.003254
27:00.0,-86.092,100.488,600.14759,-0.004969,-0.910407,0.000254
28:00.0,-84.829,54.423,600.072622,0.040722,-0.522336,-0.00275
29:00.0,-81.888,33.909,599.818561,0.054318,-0.215575,-0.005707
30:00.0,-78.489,24.657,599.389677,0.058284,-0.109916,-0.008569
31:00.0,-74.939,19.531,598.793179,0.059851,-0.06656,-0.011286
32:00.0,-71.322,16.243,598.0391,0.060622,-0.045267,-0.013814
33:00.0,-67.671,13.915,597.140134,0.061065,-0.033386,-0.016109
34:00.0,-63.997,12.146,596.111432,0.061352,-0.026127,-0.018133
35:00.0,-60.31,10.73,594.970348,0.061556,-0.021385,-0.01985
36:00.0,-56.612,9.551,593.736162,0.061711,-0.018127,-0.021232
37:00.0,-52.905,8.537,592.429753,0.061837,-0.015799,-0.022254
38:00.0,-49.192,7.643,591.073262,0.061944,-0.014084,-0.022899
39:00.0,-45.472,6.838,589.689714,0.062038,-0.012788,-0.023154
40:00.0,-41.747,6.102,588.302633,0.062122,-0.011791,-0.023016
41:00.0,-38.018,5.419,586.935644,0.062198,-0.011011,-0.022485
42:00.0,-34.284,4.777,585.612072,0.062266,-0.010395,-0.021571
43:00.0,-30.546,4.169,584.354537,0.062328,-0.009904,-0.020287
44:00.0,-26.804,3.587,583.184565,0.062384,-0.009513,-0.018656
45:00.0,-23.06,3.026,582.122215,0.062433,-0.009201,-0.016705
46:00.0,-19.313,2.481,581.185725,0.062475,-0.008956,-0.014467
47:00.0,-15.563,1.95,580.391194,0.062511,-0.008765,-0.01198
48:00.0,-11.811,1.429,579.752294,0.062539,-0.008623,-0.009286
49:00.0,-8.059,0.914,579.280029,0.062559,-0.008523,-0.006433
50:00.0,-4.305,0.405,578.982539,0.062572,-0.008463,-0.003469
51:00.0,-0.55,-0.102,578.864955,0.062577,-0.008439,-0.000445
52:00.0,3.205,-0.608,578.929305,0.062574,-0.008452,0.002587
53:00.0,6.959,-1.117,579.174478,0.062564,-0.008501,0.005574
54:00.0,10.712,-1.629,579.596246,0.062545,-0.008589,0.008465
55:00.0,14.464,-2.148,580.187339,0.062519,-0.008719,0.01121
56:00.0,18.214,-2.676,580.937573,0.062486,-0.008894,0.013762
57:00.0,21.962,-3.217,581.834034,0.062446,-0.009123,0.016077
58:00.0,25.708,-3.772,582.861308,0.062399,-0.009414,0.018116
59:00.0,29.45,-4.348,584.00175,0.062345,-0.00978,0.019844
00:00.0,33.189,-4.948,585.235801,0.062285,-0.010239,0.021232
01:00.0,36.924,-5.579,586.542327,0.062219,-0.010815,0.022257
02:00.0,40.655,-6.249,587.898987,0.062145,-0.011542,0.022901
03:00.0,44.381,-6.968,589.282622,0.062064,-0.012469,0.023155
04:00.0,48.102,-7.751,590.669654,0.061973,-0.013667,0.023014
05:00.0,51.818,-8.616,592.036488,0.06187,-0.015244,0.022482
06:00.0,55.527,-9.591,593.35991,0.061751,-0.017366,0.021569
07:00.0,59.227,-10.716,594.617482,0.061605,-0.020308,0.020291
08:00.0,62.918,-12.053,595.787919,0.061418,-0.024536,0.018669
09:00.0,66.596,-13.702,596.851437,0.061161,-0.030905,0.016732
10:00.0,70.255,-15.837,597.790087,0.060775,-0.041106,0.014513
11:00.0,73.884,-18.783,598.588045,0.060129,-0.058852,0.012049
12:00.0,77.459,-23.227,599.231874,0.05888,-0.093492,0.009382
13:00.0,80.918,-30.863,599.710743,0.055942,-0.17313,0.006558
14:00.0,84.056,-46.748,600.0166,0.046767,-0.396725,0.003623
15:00.0,86.029,-84.889,600.144307,0.012077,-0.881622,0.000628
16:00.0,85.12,-133.518,600.091716,-0.037299,-0.585769,-0.002378
17:00.0,82.289,-156.468,599.859713,-0.053441,-0.237995,-0.005344
18:00.0,78.922,-166.558,599.452195,-0.057981,-0.118224,-0.008221
19:00.0,75.384,-172.023,598.876011,-0.059715,-0.070326,-0.010959
20:00.0,71.773,-175.476,598.140853,-0.060549,-0.047251,-0.013512
21:00.0,68.125,-177.896,597.259095,-0.061021,-0.034548,-0.015838
22:00.0,64.454,-179.72,596.245595,-0.061322,-0.026862,-0.017897
23:00.0,60.768,178.827,595.117448,-0.061533,-0.021878,-0.019654
24:00.0,57.071,177.623,593.893711,-0.061694,-0.018473,-0.021079
25:00.0,53.366,176.591,592.595086,-0.061823,-0.01605,-0.022147
26:00.0,49.653,175.684,591.243574,-0.061932,-0.014271,-0.022839
27:00.0,45.934,174.87,589.862111,-0.062027,-0.012931,-0.023144
28:00.0,42.21,174.126,588.474182,-0.062112,-0.011901,-0.023055
29:00.0,38.481,173.437,587.103422,-0.062189,-0.011098,-0.022572
30:00.0,34.747,172.791,585.773214,-0.062258,-0.010464,-0.021705
31:00.0,31.01,172.179,584.506286,-0.062321,-0.009959,-0.020466
32:00.0,27.269,171.594,583.324322,-0.062377,-0.009557,-0.018877
33:00.0,23.525,171.031,582.247582,-0.062427,-0.009236,-0.016963
34:00.0,19.778,170.484,581.29455,-0.06247,-0.008983,-0.014759
35:00.0,16.028,169.951,580.481604,-0.062507,-0.008786,-0.0123
36:00.0,12.277,169.429,579.822732,-0.062535,-0.008638,-0.00963
37:00.0,8.524,168.914,579.329283,-0.062557,-0.008533,-0.006794
38:00.0,4.771,168.404,579.009759,-0.062571,-0.008468,-0.003841
39:00.0,1.016,167.897,578.869672,-0.062577,-0.00844,-0.000822
40:00.0,-2.739,167.391,578.911436,-0.062575,-0.008448,0.002212
41:00.0,-6.493,166.883,579.134333,-0.062565,-0.008493,0.005207
42:00.0,-10.246,166.371,579.534517,-0.062548,-0.008576,0.008113
43:00.0,-13.998,165.853,580.105089,-0.062523,-0.0087,0.010879
44:00.0,-17.749,165.326,580.836219,-0.062491,-0.00887,0.013457
45:00.0,-21.497,164.787,581.71532,-0.062451,-0.009092,0.015804
46:00.0,-25.243,164.234,582.727274,-0.062405,-0.009374,0.017879
47:00.0,-28.986,163.661,583.854698,-0.062352,-0.00973,0.019648
48:00.0,-32.725,163.064,585.078251,-0.062293,-0.010177,0.021079
49:00.0,-36.461,162.437,586.376974,-0.062227,-0.010736,0.02215
50:00.0,-40.192,161.773,587.728657,-0.062154,-0.011443,0.022842
51:00.0,-43.919,161.06,589.110222,-0.062074,-0.012341,0.023145
52:00.0,-47.641,160.287,590.498118,-0.061985,-0.013501,0.023053
53:00.0,-51.357,159.433,591.868732,-0.061884,-0.015023,0.022569
54:00.0,-55.067,158.474,593.198781,-0.061767,-0.017065,0.021703
55:00.0,-58.769,157.37,594.465711,-0.061625,-0.019885,0.020468
56:00.0,-62.461,156.063,595.648072,-0.061445,-0.023918,0.018888
57:00.0,-66.141,154.46,596.725877,-0.061199,-0.029953,0.016988
58:00.0,-69.802,152.399,597.680931,-0.060834,-0.039536,0.014802
59:00.0,-73.436,149.581,598.497132,-0.060231,-0.056013,0.012366
00:00.0,-77.02,145.383,599.160735,-0.059091,-0.087648,0.009723
01:00.0,-80.499,138.307,599.660575,-0.056485,-0.158695,0.006915
02:00.0,-83.701,123.979,599.988246,-0.048661,-0.353824,0.003992
03:00.0,-85.914,89.442,600.138242,-0.018723,-0.832998,0.001001
04:00.0,-85.383,39.031,600.108043,0.033241,-0.653765,-0.002006
05:00.0,-82.683,13.334,599.898157,0.052417,-0.26371,-0.00498
06:00.0,-79.353,2.292,599.512111,0.05764,-0.127512,-0.00787
07:00.0,-75.828,-3.549,598.956391,0.059567,-0.074442,-0.010628
08:00.0,-72.224,-7.18,598.240345,0.060472,-0.049385,-0.013207
09:00.0,-68.579,-9.698,597.376024,0.060974,-0.035784,-0.015563
10:00.0,-64.911,-11.582,596.377988,0.061291,-0.027637,-0.017658
11:00.0,-61.226,-13.072,595.263072,0.061511,-0.022394,-0.019454
12:00.0,-57.531,-14.302,594.050105,0.061676,-0.018833,-0.020921
13:00.0,-53.826,-15.352,592.759602,0.061808,-0.016311,-0.022035
14:00.0,-50.114,-16.273,591.413423,0.061919,-0.014465,-0.022774
15:00.0,-46.396,-17.097,590.034408,0.062016,-0.013078,-0.023127
16:00.0,-42.672,-17.849,588.645997,0.062102,-0.012015,-0.023087
17:00.0,-38.944,-18.544,587.271826,0.06218,-0.011187,-0.022653
18:00.0,-35.211,-19.195,585.935331,0.06225,-0.010535,-0.021833
19:00.0,-31.474,-19.811,584.659345,0.062314,-0.010016,-0.020639
20:00.0,-27.733,-20.399,583.465702,0.062371,-0.009602,-0.019092
21:00.0,-23.99,-20.965,582.374858,0.062421,-0.009272,-0.017217
22:00.0,-20.243,-21.513,581.405535,0.062465,-0.009011,-0.015047
23:00.0,-16.494,-22.047,580.57439,0.062502,-0.008808,-0.012618
24:00.0,-12.743,-22.571,579.895723,0.062532,-0.008654,-0.009972
25:00.0,-8.99,-23.086,579.38122,0.062555,-0.008544,-0.007154
26:00.0,-5.236,-23.597,579.039747,0.062569,-0.008474,-0.004212
27:00.0,-1.482,-24.104,578.877194,0.062576,-0.008442,-0.001198
28:00.0,2.273,-24.61,578.896362,0.062576,-0.008445,0.001836
29:00.0,6.027,-25.118,579.096923,0.062567,-0.008486,0.004839
30:00.0,9.78,-25.629,579.475416,0.062551,-0.008564,0.007759
31:00.0,13.533,-26.147,580.025316,0.062527,-0.008683,0.010545
32:00.0,17.283,-26.672,580.737148,0.062495,-0.008846,0.013149
33:00.0,21.032,-27.209,581.598656,0.062457,-0.009061,0.015527
34:00.0,24.778,-27.761,582.595023,0.062411,-0.009335,0.017638
35:00.0,28.521,-28.331,583.709129,0.062359,-0.009682,0.019446
36:00.0,32.261,-28.924,584.92186,0.062301,-0.010116,0.020921
37:00.0,35.997,-29.547,586.212439,0.062236,-0.01066,0.022037
38:00.0,39.729,-30.206,587.55879,0.062164,-0.011346,0.022777
39:00.0,43.457,-30.912,588.937919,0.062085,-0.012217,0.023128
40:00.0,47.179,-31.677,590.326316,0.061997,-0.01334,0.023086
41:00.0,50.896,-32.52,591.700351,0.061897,-0.014809,0.02265
42:00.0,54.607,-33.464,593.03668,0.061782,-0.016776,0.021831
43:00.0,58.31,-34.548,594.312636,0.061644,-0.01948,0.020641
44:00.0,62.003,-35.825,595.506613,0.06147,-0.023329,0.019102
45:00.0,65.685,-37.384,596.598423,0.061234,-0.029053,0.01724
46:00.0,69.349,-39.376,597.569633,0.060888,-0.038067,0.015088
47:00.0,72.987,-42.076,598.403866,0.060326,-0.053392,0.012681
48:00.0,76.579,-46.048,599.087071,0.059282,-0.082351,0.010061
49:00.0,80.076,-52.623,599.607751,0.05696,-0.145941,0.007271
50:00.0,83.332,-65.593,599.95715,0.050254,-0.316403,0.004359
51:00.0,85.751,-96.643,600.129397,0.024726,-0.771027,0.001374
52:00.0,85.613,-147.904,600.121598,-0.028479,-0.723595,-0.001634
53:00.0,83.069,-176.659,599.933884,-0.051215,-0.293256,-0.004615
54:00.0,79.78,171.216,599.569409,-0.057257,-0.137928,-0.007518
55:00.0,76.271,164.958,599.034298,-0.059404,-0.078952,-0.010294
56:00.0,72.674,161.132,598.337549,-0.060388,-0.051684,-0.012898
57:00.0,69.033,158.509,597.490889,-0.060925,-0.0371,-0.015284
58:00.0,65.367,156.563,596.508579,-0.061258,-0.028456,-0.017413
59:00.0,61.684,155.033,595.407184,-0.061487,-0.022936,-0.019248
00:00.0,57.99,153.775,594.205303,-0.061657,-0.019209,-0.020758
01:00.0,54.286,152.706,592.923259,-0.061793,-0.016581,-0.021916
02:00.0,50.575,151.772,591.582764,-0.061906,-0.014665,-0.022703
03:00.0,46.858,150.937,590.20656,-0.062005,-0.013231,-0.023105
04:00.0,43.135,150.177,588.81803,-0.062092,-0.012133,-0.023114
05:00.0,39.407,149.476,587.440809,-0.06217,-0.01128,-0.022728
06:00.0,35.675,148.82,586.098381,-0.062242,-0.010608,-0.021955
07:00.0,31.938,148.2,584.813674,-0.062306,-0.010074,-0.020807
08:00.0,28.198,147.609,583.608668,-0.062364,-0.009648,-0.019302
09:00.0,24.455,147.041,582.504008,-0.062415,-0.009309,-0.017467
10:00.0,20.708,146.491,581.518652,-0.06246,-0.00904,-0.015331
11:00.0,16.959,145.955,580.669529,-0.062498,-0.00883,-0.012932
12:00.0,13.209,145.43,579.971246,-0.062529,-0.008671,-0.01031
13:00.0,9.456,144.913,579.435826,-0.062552,-0.008555,-0.007511
14:00.0,5.702,144.402,579.072495,-0.062568,-0.008481,-0.004582
15:00.0,1.948,143.895,578.887519,-0.062576,-0.008444,-0.001575
16:00.0,-1.807,143.388,578.884087,-0.062576,-0.008443,0.00146
17:00.0,-5.561,142.881,579.062258,-0.062569,-0.008479,0.00447
18:00.0,-9.315,142.37,579.41896,-0.062553,-0.008552,0.007403
19:00.0,-13.067,141.854,579.948042,-0.06253,-0.008665,0.010208
20:00.0,-16.818,141.33,580.640387,-0.0625,-0.008823,0.012837
21:00.0,-20.567,140.794,581.484073,-0.062462,-0.009031,0.015245
22:00.0,-24.313,140.245,582.464588,-0.062417,-0.009298,0.017392
23:00.0,-28.057,139.677,583.565082,-0.062366,-0.009634,0.019239
24:00.0,-31.797,139.087,584.766671,-0.062308,-0.010056,0.020757
25:00.0,-35.534,138.468,586.048765,-0.062244,-0.010585,0.021919
26:00.0,-39.266,137.814,587.389428,-0.062173,-0.011251,0.022706
27:00.0,-42.994,137.114,588.765761,-0.062095,-0.012097,0.023106
28:00.0,-46.718,136.357,590.154294,-0.062008,-0.013184,0.023112
29:00.0,-50.435,135.526,591.53139,-0.06191,-0.014604,0.022726
30:00.0,-54.146,134.596,592.873648,-0.061798,-0.016498,0.021953
31:00.0,-57.85,133.532,594.158297,-0.061663,-0.019093,0.020808
32:00.0,-61.545,132.283,595.363578,-0.061494,-0.022769,0.019311
33:00.0,-65.229,130.765,596.46911,-0.061268,-0.028202,0.017488
34:00.0,-68.896,128.838,597.456224,-0.06094,-0.036691,0.01537
35:00.0,-72.538,126.249,598.308271,-0.060414,-0.050967,0.012992
36:00.0,-76.137,122.483,599.0109,-0.059455,-0.077538,0.010396
37:00.0,-79.651,116.357,599.552285,-0.057378,-0.134635,0.007625
38:00.0,-82.953,104.576,599.923322,-0.051601,-0.283842,0.004726
39:00.0,-85.547,76.781,600.117776,-0.030003,-0.702424,0.001747
40:00.0,-85.805,25.674,600.132378,0.022978,-0.790847,-0.001261
41:00.0,-83.445,-6.416,599.966884,0.049799,-0.327225,-0.004248
42:00.0,-80.205,-19.778,599.624075,0.056822,-0.149651,-0.007163
43:00.0,-76.713,-26.5,599.109711,0.059226,-0.083906,-0.009958
44:00.0,-73.124,-30.538,598.432441,0.060298,-0.054166,-0.012586
45:00.0,-69.487,-33.273,597.603661,0.060872,-0.038503,-0.015001
46:00.0,-65.823,-35.286,596.637331,0.061224,-0.029321,-0.017164
47:00.0,-62.142,-36.858,595.549744,0.061462,-0.023505,-0.019038
48:00.0,-58.449,-38.144,594.359262,0.061638,-0.019601,-0.020589
49:00.0,-54.746,-39.233,593.086013,0.061778,-0.016863,-0.021792
50:00.0,-51.036,-40.182,591.751554,0.061893,-0.014873,-0.022626
51:00.0,-47.319,-41.028,590.37852,0.061993,-0.013388,-0.023076
52:00.0,-43.597,-41.796,588.990237,0.062082,-0.012254,-0.023134
53:00.0,-39.87,-42.504,587.610329,0.062161,-0.011375,-0.022797
54:00.0,-36.138,-43.165,586.262321,0.062233,-0.010683,-0.022072
55:00.0,-32.402,-43.789,584.969232,0.062298,-0.010134,-0.020969
56:00.0,-28.662,-44.383,583.75318,0.062357,-0.009696,-0.019508
57:00.0,-24.919,-44.954,582.634998,0.062409,-0.009347,-0.017712
58:00.0,-21.173,-45.506,581.63387,0.062455,-0.00907,-0.015611
59:00.0,-17.425,-46.043,580.766994,0.062494,-0.008853,-0.013243
00:00.0,-13.674,-46.569,580.049281,0.062526,-0.008688,-0.010646
01:00.0,-9.922,-47.087,579.493086,0.06255,-0.008567,-0.007867
02:00.0,-6.168,-47.598,579.107995,0.062567,-0.008488,-0.004951
03:00.0,-2.414,-48.106,578.900645,0.062575,-0.008446,-0.00195
04:00.0,1.341,-48.613,578.874613,0.062577,-0.008441,0.001084
05:00.0,5.095,-49.12,579.030348,0.06257,-0.008472,0.0041
06:00.0,8.849,-49.63,579.365163,0.062555,-0.008541,0.007045
07:00.0,12.601,-50.146,579.873287,0.062533,-0.008649,0.009868
08:00.0,16.353,-50.669,580.545961,0.062504,-0.008801,0.012522
09:00.0,20.102,-51.203,581.371602,0.062467,-0.009002,0.01496
