                                                                              29 Jul 2021 11:15:21
FOR UNFUNDED EDUCATIONAL USE ONLY
Place-UniSMaine-To-Satellite-Cubesat:  Access Summary Report


UniSMaine-To-Cubesat
--------------------
                  Access        Start Time (UTCG)           Stop Time (UTCG)        Duration (sec)
                     265    16 Nov 2024 07:09:35.763    16 Nov 2024 07:16:36.773           421.011
                     266    16 Nov 2024 15:39:12.048    16 Nov 2024 15:43:50.573           278.524
                     267    16 Nov 2024 17:12:28.086    16 Nov 2024 17:25:08.136           760.051
                     268    16 Nov 2024 18:49:05.076    16 Nov 2024 19:00:18.337           673.261
                     269    17 Nov 2024 04:06:36.427    17 Nov 2024 04:17:56.395           679.968
                     270    17 Nov 2024 05:41:53.183    17 Nov 2024 05:54:30.585           757.402
                     271    17 Nov 2024 07:23:31.235    17 Nov 2024 07:27:30.432           239.197
                     272    17 Nov 2024 15:50:14.701    17 Nov 2024 15:57:36.310           441.608
                     273    17 Nov 2024 17:24:33.503    17 Nov 2024 17:37:25.033           771.530
                     274    17 Nov 2024 19:01:28.594    17 Nov 2024 19:11:53.566           624.973
                     275    18 Nov 2024 04:18:19.836    18 Nov 2024 04:30:15.882           716.047
                     276    18 Nov 2024 05:54:17.339    18 Nov 2024 06:06:32.717           735.379
                     277    18 Nov 2024 16:01:45.315    18 Nov 2024 16:10:49.713           544.398
                     278    18 Nov 2024 17:36:41.412    18 Nov 2024 17:49:36.067           774.655
                     279    18 Nov 2024 19:13:56.747    18 Nov 2024 19:23:20.474           563.728
                     280    19 Nov 2024 02:59:07.789    19 Nov 2024 03:03:41.679           273.890
                     281    19 Nov 2024 04:30:09.564    19 Nov 2024 04:42:32.554           742.990
                     282    19 Nov 2024 06:06:48.398    19 Nov 2024 06:18:31.447           703.049
                     283    19 Nov 2024 16:13:28.362    19 Nov 2024 16:23:46.583           618.221
                     284    19 Nov 2024 17:48:51.657    19 Nov 2024 18:01:41.409           769.752
                     285    19 Nov 2024 19:26:31.624    19 Nov 2024 19:34:36.866           485.243
                     286    20 Nov 2024 03:09:49.627    20 Nov 2024 03:16:44.369           414.742
                     287    20 Nov 2024 04:42:05.215    20 Nov 2024 04:54:46.739           761.524
                     288    20 Nov 2024 06:19:27.348    20 Nov 2024 06:30:25.895           658.547
                     289    20 Nov 2024 16:25:18.942    20 Nov 2024 16:36:32.034           673.092
                     290    20 Nov 2024 18:01:04.191    20 Nov 2024 18:13:41.098           756.906
                     291    20 Nov 2024 19:39:18.037    20 Nov 2024 19:45:37.811           379.774
                     292    21 Nov 2024 03:20:55.985    21 Nov 2024 03:29:26.540           510.556
                     293    21 Nov 2024 04:54:06.575    21 Nov 2024 05:06:58.596           772.021
                     294    21 Nov 2024 06:32:15.835    21 Nov 2024 06:42:14.575           598.740
                     295    21 Nov 2024 16:37:14.768    21 Nov 2024 16:49:08.530           713.762
                     296    21 Nov 2024 18:13:19.088    21 Nov 2024 18:25:35.024           735.936
                     297    21 Nov 2024 19:52:33.654    21 Nov 2024 19:56:05.542           211.888
                     298    22 Nov 2024 03:32:15.811    22 Nov 2024 03:41:59.109           583.297
                     299    22 Nov 2024 05:06:13.588    22 Nov 2024 05:19:08.163           774.575
                     300    22 Nov 2024 06:45:16.832    22 Nov 2024 06:53:54.683           517.851
                     301    22 Nov 2024 16:49:14.567    22 Nov 2024 17:01:37.470           742.902
                     302    22 Nov 2024 18:25:36.556    22 Nov 2024 18:37:22.942           706.386
                     303    23 Nov 2024 03:43:45.342    23 Nov 2024 03:54:25.732           640.390
                     304    23 Nov 2024 05:18:26.317    23 Nov 2024 05:31:15.367           769.050
                     305    23 Nov 2024 06:58:37.049    23 Nov 2024 07:05:19.755           402.707
                     306    23 Nov 2024 15:27:49.981    23 Nov 2024 15:32:57.270           307.289
                     307    23 Nov 2024 17:01:17.596    23 Nov 2024 17:13:59.715           762.119
                     308    23 Nov 2024 18:37:56.985    23 Nov 2024 18:49:04.373           667.388
                     309    24 Nov 2024 03:55:22.769    24 Nov 2024 04:06:48.124           685.355
                     310    24 Nov 2024 05:30:44.998    24 Nov 2024 05:43:20.012           755.014
                     311    24 Nov 2024 07:12:43.365    24 Nov 2024 07:16:03.194           199.829
                     312    24 Nov 2024 15:38:58.581    24 Nov 2024 15:46:36.464           457.883
                     313    24 Nov 2024 17:13:23.369    24 Nov 2024 17:26:15.801           772.432
                     314    24 Nov 2024 18:50:21.058    24 Nov 2024 19:00:38.568           617.510
                     315    25 Nov 2024 04:07:07.057    25 Nov 2024 04:19:07.213           720.156
                     316    25 Nov 2024 05:43:10.038    25 Nov 2024 05:55:21.729           731.690
