"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
239,7 Apr 2025 19:03:41.667,7 Apr 2025 19:09:54.827,373.159
240,7 Apr 2025 20:34:02.954,7 Apr 2025 20:45:34.131,691.177
241,7 Apr 2025 22:10:12.724,7 Apr 2025 22:17:49.306,456.582
242,8 Apr 2025 18:47:30.128,8 Apr 2025 18:49:19.052,108.924
243,8 Apr 2025 20:15:32.152,8 Apr 2025 20:26:46.004,673.852
244,8 Apr 2025 21:50:25.126,8 Apr 2025 21:59:49.835,564.708
245,9 Apr 2025 19:57:13.301,9 Apr 2025 20:07:51.667,638.366
246,9 Apr 2025 21:31:00.931,9 Apr 2025 21:41:32.792,631.860
247,10 Apr 2025 19:39:07.754,10 Apr 2025 19:48:50.005,582.251
248,10 Apr 2025 21:11:53.084,10 Apr 2025 21:23:05.021,671.937
249,11 Apr 2025 19:21:18.579,11 Apr 2025 19:29:38.232,499.653
250,11 Apr 2025 20:52:58.589,11 Apr 2025 21:04:29.415,690.825
251,11 Apr 2025 22:31:04.770,11 Apr 2025 22:35:17.243,252.473
252,12 Apr 2025 19:03:53.721,12 Apr 2025 19:10:08.736,375.015
253,12 Apr 2025 20:34:16.068,12 Apr 2025 20:45:47.345,691.276
254,12 Apr 2025 22:10:26.868,12 Apr 2025 22:18:01.823,454.955
255,13 Apr 2025 18:47:39.532,13 Apr 2025 18:49:35.525,115.993
256,13 Apr 2025 20:15:45.130,13 Apr 2025 20:26:59.287,674.157
257,13 Apr 2025 21:50:38.917,13 Apr 2025 22:00:02.636,563.719
258,14 Apr 2025 19:57:26.133,14 Apr 2025 20:08:05.027,638.895
259,14 Apr 2025 21:31:14.502,14 Apr 2025 21:41:45.747,631.245
260,15 Apr 2025 19:39:20.417,15 Apr 2025 19:49:03.462,583.045
261,15 Apr 2025 21:12:06.484,15 Apr 2025 21:23:18.081,671.597
262,16 Apr 2025 19:21:31.021,16 Apr 2025 19:29:51.835,500.815
263,16 Apr 2025 20:53:11.842,16 Apr 2025 21:04:42.556,690.714
264,16 Apr 2025 22:31:20.017,16 Apr 2025 22:35:28.736,248.719
265,17 Apr 2025 19:04:05.783,17 Apr 2025 19:10:22.639,376.856
266,17 Apr 2025 20:34:29.184,17 Apr 2025 20:46:00.557,691.373
267,17 Apr 2025 22:10:41.017,17 Apr 2025 22:18:14.337,453.320
268,18 Apr 2025 18:47:49.147,18 Apr 2025 18:49:51.790,122.643
269,18 Apr 2025 20:15:58.109,18 Apr 2025 20:27:12.565,674.456
270,18 Apr 2025 21:50:52.712,18 Apr 2025 22:00:15.435,562.723
271,19 Apr 2025 19:57:38.966,19 Apr 2025 20:08:18.386,639.419
272,19 Apr 2025 21:31:28.070,19 Apr 2025 21:41:58.701,630.631
273,20 Apr 2025 19:39:33.081,20 Apr 2025 19:49:16.917,583.836
274,20 Apr 2025 21:12:19.884,20 Apr 2025 21:23:31.139,671.256
275,21 Apr 2025 19:21:43.464,21 Apr 2025 19:30:05.436,501.971
276,21 Apr 2025 20:53:25.095,21 Apr 2025 21:04:55.696,690.601
277,21 Apr 2025 22:31:35.297,21 Apr 2025 22:35:40.194,244.898
278,22 Apr 2025 19:04:17.850,22 Apr 2025 19:10:36.536,378.685
279,22 Apr 2025 20:34:42.301,22 Apr 2025 20:46:13.768,691.468
280,22 Apr 2025 22:10:55.171,22 Apr 2025 22:18:26.844,451.673
281,23 Apr 2025 18:47:58.936,23 Apr 2025 18:50:07.879,128.943
282,23 Apr 2025 20:16:11.089,23 Apr 2025 20:27:25.846,674.757
283,23 Apr 2025 21:51:06.508,23 Apr 2025 22:00:28.231,561.723
284,24 Apr 2025 19:57:51.801,24 Apr 2025 20:08:31.744,639.942
285,24 Apr 2025 21:31:41.644,24 Apr 2025 21:42:11.652,630.009
286,25 Apr 2025 19:39:45.748,25 Apr 2025 19:49:30.372,584.623
287,25 Apr 2025 21:12:33.286,25 Apr 2025 21:23:44.196,670.910
288,26 Apr 2025 19:21:55.912,26 Apr 2025 19:30:19.035,503.124
289,26 Apr 2025 20:53:38.351,26 Apr 2025 21:05:08.836,690.484
290,26 Apr 2025 22:31:50.615,26 Apr 2025 22:35:51.617,241.002
291,27 Apr 2025 19:04:29.920,27 Apr 2025 19:10:50.429,380.509
292,27 Apr 2025 20:34:55.420,27 Apr 2025 20:46:26.980,691.560
293,27 Apr 2025 22:11:09.333,27 Apr 2025 22:18:39.348,450.015
294,28 Apr 2025 18:48:08.879,28 Apr 2025 18:50:23.823,134.944
295,28 Apr 2025 20:16:24.072,28 Apr 2025 20:27:39.128,675.055
296,28 Apr 2025 21:51:20.307,28 Apr 2025 22:00:41.027,560.720
297,29 Apr 2025 19:58:04.640,29 Apr 2025 20:08:45.102,640.462
298,29 Apr 2025 21:31:55.221,29 Apr 2025 21:42:24.604,629.383
299,30 Apr 2025 19:39:58.419,30 Apr 2025 19:49:43.826,585.407
300,30 Apr 2025 21:12:46.692,30 Apr 2025 21:23:57.254,670.563
301,1 May 2025 19:22:08.363,1 May 2025 19:30:32.632,504.269
302,1 May 2025 20:53:51.609,1 May 2025 21:05:21.975,690.366
303,1 May 2025 22:32:05.969,1 May 2025 22:36:03.007,237.037
304,2 May 2025 19:04:42.007,2 May 2025 19:11:04.315,382.308
305,2 May 2025 20:35:08.541,2 May 2025 20:46:40.191,691.650
306,2 May 2025 22:11:23.500,2 May 2025 22:18:51.848,448.348
307,3 May 2025 18:48:18.958,3 May 2025 18:50:39.625,140.667
308,3 May 2025 20:16:37.057,3 May 2025 20:27:52.408,675.351
309,3 May 2025 21:51:34.109,3 May 2025 22:00:53.819,559.710
310,4 May 2025 19:58:17.479,4 May 2025 20:08:58.458,640.979
311,4 May 2025 21:32:08.800,4 May 2025 21:42:37.557,628.756
312,5 May 2025 19:40:11.091,5 May 2025 19:49:57.277,586.187
313,5 May 2025 21:13:00.098,5 May 2025 21:24:10.310,670.212
314,6 May 2025 19:22:20.816,6 May 2025 19:30:46.227,505.411
315,6 May 2025 20:54:04.868,6 May 2025 21:05:35.113,690.245
316,6 May 2025 22:32:21.364,6 May 2025 22:36:14.354,232.991
317,7 May 2025 19:04:54.093,7 May 2025 19:11:18.197,384.104
318,7 May 2025 20:35:21.664,7 May 2025 20:46:53.401,691.737
319,7 May 2025 22:11:37.674,7 May 2025 22:19:04.341,446.667
320,8 May 2025 18:48:29.147,8 May 2025 18:50:55.326,146.179
321,8 May 2025 20:16:50.043,8 May 2025 20:28:05.688,675.644
322,8 May 2025 21:51:47.916,8 May 2025 22:01:06.609,558.693
323,9 May 2025 19:58:30.321,9 May 2025 20:09:11.814,641.494
324,9 May 2025 21:32:22.380,9 May 2025 21:42:50.505,628.125
325,10 May 2025 19:40:23.766,10 May 2025 19:50:10.725,586.959
326,10 May 2025 21:13:13.507,10 May 2025 21:24:23.365,669.858
327,11 May 2025 19:22:33.274,11 May 2025 19:30:59.822,506.548
328,11 May 2025 20:54:18.131,11 May 2025 21:05:48.252,690.121
329,11 May 2025 22:32:36.803,11 May 2025 22:36:25.662,228.859
330,12 May 2025 19:05:06.186,12 May 2025 19:11:32.076,385.890
331,12 May 2025 20:35:34.789,12 May 2025 20:47:06.611,691.822
332,12 May 2025 22:11:51.856,12 May 2025 22:19:16.831,444.974
333,13 May 2025 18:48:39.444,13 May 2025 18:51:10.920,151.476
334,13 May 2025 20:17:03.033,13 May 2025 20:28:18.968,675.935
335,13 May 2025 21:52:01.728,13 May 2025 22:01:19.399,557.671
336,14 May 2025 19:58:43.165,14 May 2025 20:09:25.171,642.005
337,14 May 2025 21:32:35.965,14 May 2025 21:43:03.454,627.488
338,15 May 2025 19:40:36.443,15 May 2025 19:50:24.181,587.737
339,15 May 2025 21:13:26.919,15 May 2025 21:24:36.421,669.501
340,16 May 2025 19:22:45.736,16 May 2025 19:31:13.409,507.674
341,16 May 2025 20:54:31.395,16 May 2025 21:06:01.389,689.994
342,16 May 2025 22:32:52.284,16 May 2025 22:36:36.929,224.644
343,17 May 2025 19:05:18.286,17 May 2025 19:11:45.948,387.662
344,17 May 2025 20:35:47.916,17 May 2025 20:47:19.821,691.905
345,17 May 2025 22:12:06.043,17 May 2025 22:19:29.315,443.272
346,18 May 2025 18:48:49.835,18 May 2025 18:51:26.417,156.582
347,18 May 2025 20:17:16.023,18 May 2025 20:28:32.247,676.224
348,18 May 2025 21:52:15.541,18 May 2025 22:01:32.185,556.643
349,19 May 2025 19:58:56.011,19 May 2025 20:09:38.525,642.514
